	Absiella_dolichum	Acetivibrio_ethanolgignens	Agathobaculum_desmolans	Alistipes_finegoldii	Alistipes_inops	Alistipes_obesi	Alistipes_putredinis	Alistipes_senegalensis	Alistipes_shahii	Alistipes_sp_MarseilleP5997	Alistipes_timonensis	Anaerostipes_hadrus	Anaerotignum_lactatifermentans	Anaerotruncus_colihominis	Angelakisella_massiliensis	Bacteroides_barnesiae	Bacteroides_caccae	Bacteroides_caecimuris	Bacteroides_cellulosilyticus	Bacteroides_coprocola	Bacteroides_coprophilus	Bacteroides_dorei	Bacteroides_faecichinchillae	Bacteroides_fluxus	Bacteroides_fragilis	Bacteroides_helcogenes	Bacteroides_heparinolyticus	Bacteroides_nordii	Bacteroides_ovatus	Bacteroides_pectinophilus	Bacteroides_plebeius	Bacteroides_pyogenes	Bacteroides_reticulotermitis	Bacteroides_salanitronis	Bacteroides_salyersiae	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_zoogleoformans	Barnesiella_intestinihominis	Barnesiella_viscericola	Bilophila_wadsworthia	Bittarella_massiliensis	Blautia_hansenii	Blautia_hydrogenotrophica	Blautia_obeum	Blautia_schinkii	Blautia_sp_N6H115	Butyricicoccus_pullicaecorum	Butyricimonas_sp_H184	Butyrivibrio_crossotus	Christensenella_minuta	Clostridiales_bacterium	Clostridium_asparagiforme	Clostridium_bolteae	Clostridium_citroniae	Clostridium_glycyrrhizinilyticum	Clostridium_innocuum	Clostridium_leptum	Clostridium_methylpentosum	Clostridium_phoceensis	Clostridium_scindens	Clostridium_sporogenes	Clostridium_symbiosum	Collinsella_aerofaciens	Coprobacter_fastidiosus	Coprobacter_secundus	Coprococcus_comes	Coprococcus_eutactus	Culturomica_massiliensis	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Emergencia_timonensis	Erysipelotrichaceae_bacterium	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Faecalicatena_contorta	Faecalitalea_cylindroides	Flavonifractor_plautii	Fournierella_massiliensis	Fusicatenibacter_saccharivorans	Gemmiger_formicilis	Gordonibacter_pamelaeae	Holdemania_massiliensis	Hungatella_hathewayi	Intestinibacter_bartlettii	Intestinimonas_butyriciproducens	Lachnoclostridium_phocaeense	Lachnoclostridium_sp_YL32	Lachnospiraceae_bacterium	Lactobacillus_rogosae	Lactonifactor_longoviformis	Marvinbryantia_formatexigens	Massilioclostridium_coli	Mediterranea_massiliensis	Merdibacter_massiliensis	Merdimonas_faecis	Mordavella_sp_MarseilleP3756	Negativibacillus_massiliensis	Neglecta_timonensis	Odoribacter_laneus	Odoribacter_splanchnicus	Oscillibacter_sp_PEA192	Parabacteroides_distasonis	Parabacteroides_goldsteinii	Parabacteroides_johnsonii	Parabacteroides_sp_CT06	Paraprevotella_xylaniphila	Phocea_massiliensis	Prevotella_copri	Prevotella_stercorea	Prevotellamassilia_timonensis	Provencibacterium_massiliense	Pseudoflavonifractor_capillosus	Rikenella_microfusus	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Ruminococcus_bicirculans	Ruminococcus_callidus	Ruminococcus_faecis	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Sellimonas_intestinalis	Subdoligranulum_variabile	Traorella_massiliensis	Tyzzerella_nexilis	bacterium_LF3	ROLE_ID	SubRole	MainRole	Role
TIGR03407	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.818555958921387	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-2.1212338933172075	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	142.0	Amino acids, peptides and amines	Transport and binding proteins	Transport and binding proteins::Amino acids, peptides and amines
TIGR04406	-0.0	-0.0	-0.0	3.1107430475037288	-2.1346999652845238	1.9046342585088887	3.9625733618519616	1.0749368360603262	3.1545755707348313	0.19207918390617892	-1.840936852565457	0.0	-0.0	0.0	0.0	-0.41084343053053207	1.7561976125070569	2.841657910966225	1.3897701704771985	3.2294199161261106	2.458603743495992	3.411527748796175	0.7481301207343004	1.8660141699174972	7.7134796758424224	-1.3220743588565704	-2.0523581012222336	1.0045182679099132	6.81542225263958	0.0	2.96777004117681	-1.1880933293572387	-0.0	-0.6889017283441715	1.753757534588551	2.769656785165877	6.349919672971782	4.8977959445904	8.942080684705386	-3.512433905274111	1.5764762242663133	0.011879421734723748	0.6294485803922629	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	1.9714803961492195	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-1.4098777123075108	-0.12063714109786133	0.0	-0.0	1.3720720377067668	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	2.2348469813502443	-0.0	-0.0	-0.0	0.0	-0.0	-1.3490159691231245	3.9440525206804637	0.0	2.0880122139406385	-1.1005439990057544	2.4310141579509352	2.9999827669429973	0.44292635904439337	-0.0	-0.6109022103086749	0.902644189757789	0.45733375973160917	-0.0	0.0	-2.4426214451827692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	90.0	Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	Cell envelope	Cell envelope::Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides
TIGR00674	-6.646998937513638	-0.830010217585138	-0.9133126013609695	3.1107430475037288	-2.1346999652845238	1.9046342585088887	3.9625733618519616	1.0749368360603262	3.1545755707348313	0.19207918390617892	-1.840936852565457	0.8808063074213481	-0.8988745744117482	2.3706208535636297	0.30139838618369624	-0.41084343053053207	1.7561976125070569	2.841657910966225	1.3897701704771985	3.2294199161261106	2.458603743495992	3.411527748796175	0.7481301207343004	1.8660141699174972	9.641849594803029	-1.3220743588565704	-2.0523581012222336	1.0045182679099132	6.81542225263958	0.005458341738420807	2.96777004117681	-1.1880933293572387	-6.681273867511813	-0.6889017283441715	1.753757534588551	2.769656785165877	6.349919672971782	4.8977959445904	8.942080684705386	-3.512433905274111	1.5764762242663133	0.011879421734723748	0.6294485803922629	-1.999764179955926	-1.1871550985492116	-4.361528812649484	6.724184443914245	-6.966126363828323	-2.511044923972817	-0.8999756916455219	1.9714803961492195	-1.1825024701615483	-2.0229449338448964	1.9001078335854515	-2.8469488520262574	-0.13750088811649855	-4.580454420463933	-0.589784733187547	-9.261269213637025	-0.34005806848003256	-5.66504671696944	1.5774361733472337	-1.9523754855519757	-1.9595716124194824	-0.3954011075161176	0.40553791774907577	-1.4098777123075108	-0.12063714109786133	0.8788477612206467	-0.8319159378055192	1.3720720377067668	0.11541654276185423	1.6228045456040845	-1.229479452529838	-1.6083877042662427	-3.5047043010207135	1.001551063532701	1.5458752702761593	0.2585897214798626	8.780516325507302	-2.0724389347761734	-0.3882515591492892	4.376347793574006	-3.7971099696157107	-0.0	1.3047054660835824	-0.5347457245540126	2.398510623038221	2.2533178896398	-2.2305138931360347	-2.2569280218749985	-2.455667876764161	-7.441680932702207	1.290623893445716	-2.0563799073863347	-25.69537351224351	4.238411533817396	-0.506761520976078	-4.242467786634415	-4.824412402042073	-3.2138753468569163	2.2348469813502443	-5.784055195167683	-2.6613150091558286	-1.7050416432171942	0.04054120939397275	-2.9686030359786497	-1.3490159691231245	3.9440525206804637	7.19922704321222	2.0880122139406385	-1.1005439990057544	2.4310141579509352	2.9999827669429973	0.44292635904439337	-1.8078069404908022	-0.6109022103086749	0.902644189757789	0.45733375973160917	-1.2862798987956716	0.41236771381703413	-2.4426214451827692	1.3787648574960234	1.8646414126257276	1.076846866929484	1.61294305566798	0.39285989723815196	0.2382717740925098	0.9925592681076305	-2.1935132877604464	0.17560029943161234	-0.18331927694734473	1.5399561755585038	-4.067000567313737	0.21629901435291946	-1.5281078693142502	0.2769085122930016	-3.404747176605964	71.0	Aspartate family	Amino acid biosynthesis	Amino acid biosynthesis::Aspartate family
TIGR00886	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	143.0	Anions	Transport and binding proteins	Transport and binding proteins::Anions
TIGR00775	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	145.0	Cations and iron carrying compounds	Transport and binding proteins	Transport and binding proteins::Cations and iron carrying compounds
TIGR03406	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	76.0	Other	Biosynthesis of cofactors, prosthetic groups, and carriers	Biosynthesis of cofactors, prosthetic groups, and carriers::Other
TIGR04562	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	157.0	General	Unknown function	Unknown function::General
TIGR03021	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.6294485803922629	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	91.0	Surface structures	Cell envelope	Cell envelope::Surface structures
TIGR00012	-2.215666312504546	-0.830010217585138	-0.9133126013609695	3.1107430475037288	-2.1346999652845238	1.9046342585088887	3.9625733618519616	1.0749368360603262	3.1545755707348313	0.19207918390617892	-1.840936852565457	0.8808063074213481	-0.8988745744117482	1.1853104267818149	0.30139838618369624	-0.41084343053053207	1.7561976125070569	2.841657910966225	1.3897701704771985	3.2294199161261106	2.458603743495992	3.411527748796175	0.7481301207343004	1.8660141699174972	7.7134796758424224	-1.3220743588565704	-2.0523581012222336	1.0045182679099132	6.81542225263958	0.005458341738420807	2.96777004117681	-1.1880933293572387	-6.681273867511813	-0.6889017283441715	1.753757534588551	2.769656785165877	6.349919672971782	4.8977959445904	8.942080684705386	-3.512433905274111	1.5764762242663133	0.0	0.6294485803922629	-1.999764179955926	-1.1871550985492116	-2.180764406324742	4.482789629276163	-3.4830631819141615	-2.511044923972817	-0.8999756916455219	1.9714803961492195	-1.1825024701615483	-2.0229449338448964	1.9001078335854515	-1.4234744260131287	-0.06875044405824927	-1.1451136051159831	-0.589784733187547	-1.8522538427274051	-0.17002903424001628	-2.83252335848472	1.5774361733472337	-1.9523754855519757	-1.9595716124194824	-0.1977005537580588	0.40553791774907577	-1.4098777123075108	-0.12063714109786133	0.8788477612206467	-0.8319159378055192	1.3720720377067668	0.11541654276185423	0.8114022728020422	-1.229479452529838	-0.8041938521331213	-3.5047043010207135	1.001551063532701	1.5458752702761593	0.2585897214798626	2.9268387751691005	-2.0724389347761734	-0.3882515591492892	4.376347793574006	-1.8985549848078553	-0.2544805603963983	1.3047054660835824	-0.2673728622770063	2.398510623038221	2.2533178896398	-2.2305138931360347	-2.2569280218749985	-0.818555958921387	-3.7208404663511034	0.645311946722858	-2.0563799073863347	-6.4238433780608775	4.238411533817396	-0.506761520976078	-2.1212338933172075	-2.4122062010210366	-1.6069376734284582	2.2348469813502443	-1.9280183983892278	-2.6613150091558286	-1.7050416432171942	0.04054120939397275	-2.9686030359786497	-1.3490159691231245	3.9440525206804637	2.3997423477374067	2.0880122139406385	-1.1005439990057544	2.4310141579509352	2.9999827669429973	0.44292635904439337	-1.8078069404908022	-0.6109022103086749	0.902644189757789	0.45733375973160917	-1.2862798987956716	0.41236771381703413	-2.4426214451827692	1.3787648574960234	1.8646414126257276	1.076846866929484	1.61294305566798	0.39285989723815196	0.2382717740925098	0.9925592681076305	-1.0967566438802232	0.17560029943161234	-0.18331927694734473	0.7699780877792519	-4.067000567313737	0.21629901435291946	-1.5281078693142502	0.2769085122930016	-3.404747176605964	158.0	Ribosomal proteins: synthesis and modification	Protein synthesis	Protein synthesis::Ribosomal proteins: synthesis and modification
TIGR02396	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	157.0	General	Unknown function	Unknown function::General
TIGR01072	-2.215666312504546	-1.660020435170276	-0.9133126013609695	3.1107430475037288	-2.1346999652845238	1.9046342585088887	3.9625733618519616	1.0749368360603262	3.1545755707348313	0.19207918390617892	-1.840936852565457	0.8808063074213481	-2.696623723235245	2.3706208535636297	0.6027967723673925	-0.41084343053053207	1.7561976125070569	2.841657910966225	1.3897701704771985	3.2294199161261106	2.458603743495992	3.411527748796175	0.7481301207343004	1.8660141699174972	7.7134796758424224	-1.3220743588565704	-2.0523581012222336	1.0045182679099132	6.81542225263958	0.010916683476841615	2.96777004117681	-1.1880933293572387	-6.681273867511813	-0.6889017283441715	1.753757534588551	2.769656785165877	6.349919672971782	4.8977959445904	8.942080684705386	-3.512433905274111	1.5764762242663133	0.011879421734723748	0.6294485803922629	-1.999764179955926	-2.3743101970984233	-4.361528812649484	8.965579258552326	-6.966126363828323	-5.022089847945634	-0.8999756916455219	1.9714803961492195	-1.1825024701615483	-2.0229449338448964	3.800215667170903	-2.8469488520262574	-0.13750088811649855	-2.2902272102319663	-0.589784733187547	-1.8522538427274051	-0.34005806848003256	-5.66504671696944	1.5774361733472337	-1.9523754855519757	-1.9595716124194824	-0.3954011075161176	0.40553791774907577	-1.4098777123075108	-0.12063714109786133	0.8788477612206467	-0.8319159378055192	1.3720720377067668	0.11541654276185423	0.8114022728020422	-1.229479452529838	-0.8041938521331213	-3.5047043010207135	1.001551063532701	1.5458752702761593	0.2585897214798626	2.9268387751691005	-4.144877869552347	-0.3882515591492892	4.376347793574006	-1.8985549848078553	-0.2544805603963983	2.609410932167165	-0.2673728622770063	4.797021246076442	2.2533178896398	-2.2305138931360347	-2.2569280218749985	-1.637111917842774	-3.7208404663511034	1.290623893445716	-2.0563799073863347	-12.847686756121755	6.357617300726094	-0.506761520976078	-4.242467786634415	-2.4122062010210366	-3.2138753468569163	2.2348469813502443	-1.9280183983892278	-2.6613150091558286	-1.7050416432171942	0.0810824187879455	-5.937206071957299	-1.3490159691231245	3.9440525206804637	4.799484695474813	2.0880122139406385	-1.1005439990057544	2.4310141579509352	2.9999827669429973	0.44292635904439337	-3.6156138809816043	-0.6109022103086749	0.902644189757789	0.45733375973160917	-2.5725597975913432	0.8247354276340683	-2.4426214451827692	1.3787648574960234	1.8646414126257276	1.076846866929484	1.61294305566798	0.7857197944763039	0.4765435481850196	0.9925592681076305	-1.0967566438802232	0.17560029943161234	-0.18331927694734473	1.5399561755585038	-4.067000567313737	0.21629901435291946	-1.5281078693142502	0.2769085122930016	-3.404747176605964	89.0	Biosynthesis and degradation of murein sacculus and peptidoglycan	Cell envelope	Cell envelope::Biosynthesis and degradation of murein sacculus and peptidoglycan
TIGR01239	-0.0	-0.830010217585138	-0.9133126013609695	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.8808063074213481	-0.8988745744117482	0.0	0.30139838618369624	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-1.1871550985492116	-2.180764406324742	6.724184443914245	-3.4830631819141615	-2.511044923972817	-0.8999756916455219	0.0	-1.1825024701615483	-0.0	1.9001078335854515	-1.4234744260131287	-0.06875044405824927	-1.1451136051159831	-0.589784733187547	-0.0	-0.0	-0.0	0.0	-1.9523754855519757	-0.0	-0.1977005537580588	0.0	-0.0	-0.0	0.8788477612206467	-0.8319159378055192	0.0	0.11541654276185423	0.8114022728020422	-0.0	-0.0	-0.0	1.001551063532701	1.5458752702761593	0.2585897214798626	2.9268387751691005	-0.0	-0.3882515591492892	4.376347793574006	-1.8985549848078553	-0.0	0.0	-0.2673728622770063	2.398510623038221	0.0	-0.0	-0.0	-0.818555958921387	-0.0	0.645311946722858	-2.0563799073863347	-6.4238433780608775	2.119205766908698	-0.0	-0.0	-2.4122062010210366	-0.0	0.0	-0.0	-2.6613150091558286	-3.4100832864343884	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.41236771381703413	-0.0	1.3787648574960234	1.8646414126257276	1.076846866929484	1.61294305566798	0.39285989723815196	0.0	0.0	-1.0967566438802232	0.17560029943161234	-0.18331927694734473	0.0	-4.067000567313737	0.0	-0.0	0.2769085122930016	-0.0	119.0	Sugars	Energy metabolism	Energy metabolism::Sugars
TIGR00458	-0.0	-0.830010217585138	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	4.482789629276163	-3.4830631819141615	-0.0	-0.8999756916455219	0.0	-0.0	-0.0	0.0	-1.4234744260131287	-0.06875044405824927	-1.1451136051159831	-0.0	-0.0	-0.0	-0.0	1.5774361733472337	-1.9523754855519757	-0.0	-0.1977005537580588	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.11541654276185423	0.8114022728020422	-0.0	-0.0	-0.0	0.0	0.0	0.2585897214798626	2.9268387751691005	-0.0	-0.0	0.0	-1.8985549848078553	-0.0	1.3047054660835824	-0.0	4.797021246076442	0.0	-0.0	-0.0	-0.818555958921387	-3.7208404663511034	0.645311946722858	-0.0	-6.4238433780608775	0.0	-0.0	-2.1212338933172075	-0.0	-0.0	0.0	-0.0	-2.6613150091558286	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.41236771381703413	-0.0	0.0	1.8646414126257276	1.076846866929484	1.61294305566798	0.39285989723815196	0.2382717740925098	0.9925592681076305	-0.0	0.17560029943161234	-0.0	0.7699780877792519	-0.0	0.0	-0.0	0.0	-0.0	137.0	tRNA aminoacylation	Protein synthesis	Protein synthesis::tRNA aminoacylation
